archivo,hoja,fila_excel,prestacion,nombre_original,texto_completo,base_practica,angio,con_contraste,sin_contraste,difusion,es_material,tiene_modificador,observacion
Prácticas-Tomografías.xls,Practicas,69,341001,TAC CEREBRAL (sin contraste),341001 | 0 | TAC CEREBRAL (sin contraste) | TAC CEREBRAL (sin contraste) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC CEREBRAL ( ),False,False,True,False,False,True,
Prácticas-Tomografías.xls,Practicas,70,341003,TAC CEREBRAL DE CONTROL (s/contraste),341003 | 0 | TAC CEREBRAL DE CONTROL (s/contraste) | TAC CEREBRAL DE CONTROL (s/contraste) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC CEREBRAL DE CONTROL (S/CONTRASTE),False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,71,341002,TAC CEREBRAL REFORZADA (con contraste),341002 | 0 | TAC CEREBRAL REFORZADA (con contraste) | TAC CEREBRAL REFORZADA (con contraste) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC CEREBRAL REFORZADA ( ),False,True,False,False,False,True,
Prácticas-Tomografías.xls,Practicas,72,901619,TAC CODOS UNILATERAL,901619 | 0 | TAC CODOS UNILATERAL | TAC CODOS UNILATERAL |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC CODOS UNILATERAL,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,73,341013,TAC COLUMNA (sin contraste),341013 | 0 | TAC COLUMNA (sin contraste) | TAC COLUMNA (sin contraste) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC COLUMNA ( ),False,False,True,False,False,True,
Prácticas-Tomografías.xls,Practicas,74,900101,TAC DE ABDOMEN C/CONTRASTE,900101 | 0 | TAC DE ABDOMEN C/CONTRASTE | TAC DE ABDOMEN C/CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC DE ABDOMEN C/CONTRASTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,75,341032,TAC DE PELVIS CON CONTRASTE,341032 | 0 | TAC DE PELVIS CON CONTRASTE | TAC DE PELVIS CON CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC DE PELVIS,False,True,False,False,False,True,
Prácticas-Tomografías.xls,Practicas,76,341014,TAC DE PELVIS SIN CONTRASTE,341014 | 0 | TAC DE PELVIS SIN CONTRASTE | TAC DE PELVIS SIN CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC DE PELVIS,False,False,True,False,False,True,
Prácticas-Tomografías.xls,Practicas,77,901211,TAC DINAMICA EN 3 FASES ARTERIALES,901211 | 0 | TAC DINAMICA EN 3 FASES ARTERIALES | TAC DINAMICA EN 3 FASES ARTERIALES |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC DINAMICA EN 3 FASES ARTERIALES,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,78,900903,TAC FEMUR,900903 | 0 | TAC FEMUR | TAC FEMUR |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC FEMUR,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,79,341007,TAC GINECOLOGICA (sin contraste),341007 | 0 | TAC GINECOLOGICA (sin contraste) | TAC GINECOLOGICA (sin contraste) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC GINECOLOGICA ( ),False,False,True,False,False,True,
Prácticas-Tomografías.xls,Practicas,80,900193,TAC GINECOLOGICA C/CONTRASTE,900193 | 0 | TAC GINECOLOGICA C/CONTRASTE | TAC GINECOLOGICA C/CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC GINECOLOGICA C/CONTRASTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,81,900194,TAC HEPATOBILIAR/RENAL (con contraste),900194 | 0 | TAC HEPATOBILIAR/RENAL (con contraste) | TAC HEPATOBILIAR/RENAL (con contraste) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC HEPATOBILIAR/RENAL ( ),False,True,False,False,False,True,
Prácticas-Tomografías.xls,Practicas,82,341009,TAC HEPATOBILIAR/RENAL (sin contraste),341009 | 0 | TAC HEPATOBILIAR/RENAL (sin contraste) | TAC HEPATOBILIAR/RENAL (sin contraste) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC HEPATOBILIAR/RENAL ( ),False,False,True,False,False,True,
Prácticas-Tomografías.xls,Practicas,83,900909,TAC MACIZO FACIAL CON CTE,900909 | 0 | TAC MACIZO FACIAL CON CTE | TAC MACIZO FACIAL CON  CTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC MACIZO FACIAL CON CTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,84,900458,TAC MACIZO FACIAL SIN CONTRASTE,900458 | 0 | TAC MACIZO FACIAL SIN CONTRASTE | TAC MACIZO FACIAL SIN CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC MACIZO FACIAL,False,False,True,False,False,True,
Prácticas-Tomografías.xls,Practicas,85,900192,TAC MAMARIA C/CONTRASTE,900192 | 0 | TAC MAMARIA C/CONTRASTE | TAC MAMARIA C/CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC MAMARIA C/CONTRASTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,86,341006,TAC MAMARIA SIN CONTRASTE,341006 | 0 | TAC MAMARIA SIN CONTRASTE | TAC MAMARIA SIN CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC MAMARIA,False,False,True,False,False,True,
Prácticas-Tomografías.xls,Practicas,87,900840,TAC MANO CON CTE,900840 | 0 | TAC MANO CON CTE | TAC MANO CON CTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC MANO CON CTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,88,900839,TAC MANO SIN CONTRASTE,900839 | 0 | TAC MANO SIN CONTRASTE | TAC MANO SIN CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC MANO,False,False,True,False,False,True,
Prácticas-Tomografías.xls,Practicas,89,900837,TAC MUNECA CON CONTRASTE,900837 | 0 | TAC MUNECA CON CONTRASTE | TAC MUNECA CON CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC MUNECA,False,True,False,False,False,True,
Prácticas-Tomografías.xls,Practicas,90,900835,TAC MUNECA SIN CONTRASTE,900835 | 0 | TAC MUNECA SIN CONTRASTE | TAC MUNECA SIN CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC MUNECA,False,False,True,False,False,True,
Prácticas-Tomografías.xls,Practicas,91,341004,TAC OFTALMOLOGICA    (sin contraste),341004 | 0 | TAC OFTALMOLOGICA    (sin contraste) | TAC OFTALMOLOGICA    (sin contraste) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC OFTALMOLOGICA ( ),False,False,True,False,False,True,
Prácticas-Tomografías.xls,Practicas,92,900190,TAC OFTALMOLOGICA C/CONTRASTE,900190 | 0 | TAC OFTALMOLOGICA C/CONTRASTE | TAC OFTALMOLOGICA C/CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC OFTALMOLOGICA C/CONTRASTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,93,900907,TAC OIDO,900907 | 0 | TAC OIDO | TAC OIDO |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC OIDO,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,94,900831,TAC ORBITAS CON CTE,900831 | 0 | TAC ORBITAS CON CTE | TAC ORBITAS CON CTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC ORBITAS CON CTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,95,900830,TAC ORBITAS SIN CTE,900830 | 0 | TAC ORBITAS SIN CTE | TAC ORBITAS SIN CTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC ORBITAS SIN CTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,96,901232,TAC OSTEOARTICULAR 3D CON O SIN SUPRESION METALICA,901232 | 0 | TAC OSTEOARTICULAR 3D CON O SIN SUPRESION METALICA | TAC OSTEOARTICULAR 3D CON O SIN SUPRESION METALICA |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC OSTEOARTICULAR 3D CON O SIN SUPRESION METALICA,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,97,900196,TAC OTROS ORGANOS (con contraste),900196 | 0 | TAC OTROS ORGANOS (con contraste) | TAC OTROS ORGANOS (con contraste) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC OTROS ORGANOS ( ),False,True,False,False,False,True,
Prácticas-Tomografías.xls,Practicas,98,341012,TAC OTROS ORGANOS (sin contraste),341012 | 0 | TAC OTROS ORGANOS (sin contraste) | TAC OTROS ORGANOS (sin contraste) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC OTROS ORGANOS ( ),False,False,True,False,False,True,
Prácticas-Tomografías.xls,Practicas,99,900836,TAC PIE CON CONTRASTE,900836 | 0 | TAC PIE CON CONTRASTE | TAC PIE CON CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC PIE,False,True,False,False,False,True,
Prácticas-Tomografías.xls,Practicas,100,900900,TAC PIE SIN CTE,900900 | 0 | TAC PIE SIN CTE | TAC PIE SIN CTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC PIE SIN CTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,101,900901,TAC PIERNA,900901 | 0 | TAC PIERNA | TAC PIERNA |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC PIERNA,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,102,900915,TAC RECONSTRCCION OSEA 3D,900915 | 0 | TAC RECONSTRCCION OSEA 3D | TAC RECONSTRCCION OSEA 3D |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC RECONSTRCCION OSEA 3D,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,103,900902,TAC RODILLA,900902 | 0 | TAC RODILLA | TAC RODILLA |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC RODILLA,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,104,900856,TAC RODILLA 3D,900856 | 0 | TAC RODILLA 3D | TAC RODILLA 3D |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC RODILLA 3D,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,105,901245,TAC SCREENING DE TORAX,901245 | 0 | TAC SCREENING DE TORAX | TAC SCREENING DE TORAX |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC SCREENING DE TORAX,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,106,341005,TAC TIROIDEA (sin contraste),341005 | 0 | TAC TIROIDEA (sin contraste) | TAC TIROIDEA (sin contraste) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC TIROIDEA ( ),False,False,True,False,False,True,
Prácticas-Tomografías.xls,Practicas,107,900191,TAC TIROIDEA C/CONTRASTE,900191 | 0 | TAC TIROIDEA C/CONTRASTE | TAC TIROIDEA C/CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC TIROIDEA C/CONTRASTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,108,900834,TAC TOBILLO CON CTE,900834 | 0 | TAC TOBILLO CON CTE | TAC TOBILLO CON CTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC TOBILLO CON CTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,109,900833,TAC TOBILLO SIN CTE,900833 | 0 | TAC TOBILLO SIN CTE | TAC TOBILLO SIN CTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC TOBILLO SIN CTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,110,341010,TAC TORACICA (sin contraste),341010 | 0 | TAC TORACICA (sin contraste) | TAC TORACICA (sin contraste) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC TORACICA ( ),False,False,True,False,False,True,
Prácticas-Tomografías.xls,Practicas,111,900100,TAC TORACICA C/CONTRASTE,900100 | 0 | TAC TORACICA C/CONTRASTE | TAC TORACICA C/CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC TORACICA C/CONTRASTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,112,902233,TAC TRIPLE RULE OUT,902233 | 0 | TAC TRIPLE RULE OUT | TAC TRIPLE RULE OUT |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC TRIPLE RULE OUT,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,113,341011,TAC VEJIGA Y PROSTATA (sin contraste),341011 | 0 | TAC VEJIGA Y PROSTATA (sin contraste) | TAC VEJIGA Y PROSTATA (sin contraste) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC VEJIGA Y PROSTATA ( ),False,False,True,False,False,True,
Prácticas-Tomografías.xls,Practicas,114,900195,TAC VEJIGA Y PROSTATA C/CONTRASTE,900195 | 0 | TAC VEJIGA Y PROSTATA C/CONTRASTE | TAC VEJIGA Y PROSTATA C/CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC VEJIGA Y PROSTATA C/CONTRASTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,115,901195,TAC VEJIGA Y PROSTATA CON CONTRASTE,901195 | 0 | TAC VEJIGA Y PROSTATA CON CONTRASTE | TAC VEJIGA Y PROSTATA CON CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC VEJIGA Y PROSTATA,False,True,False,False,False,True,
Prácticas-Tomografías.xls,Practicas,116,901804,TAC VIA EXCRETORA C/CTE,901804 | 0 | TAC VIA EXCRETORA C/CTE | TAC VIA EXCRETORA C/CTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC VIA EXCRETORA C/CTE,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,117,900099,TAC.DE COLUMNA C/CONTRASTE,900099 | 0 | TAC.DE COLUMNA C/CONTRASTE | TAC.DE COLUMNA C/CONTRASTE |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,TAC DE COLUMNA C/CONTRASTE,False,False,False,False,False,False,
Prácticas-Tomografías.xls,Practicas,118,3008484,TRIAMCINOLONA,3008484 | 0 | TRIAMCINOLONA | TRIAMCINOLONA |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Set de Farmacia | No |,TRIAMCINOLONA,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,119,901240,UROTOMOGRAFIA,901240 | 0 | UROTOMOGRAFIA | UROTOMOGRAFIA |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Práctica | Sí | Unico,UROTOMOGRAFIA,False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,120,3009083,XENETIX (100ml),3009083 | 0 | XENETIX (100ml) | XENETIX (100ml) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Set de Farmacia | No |,XENETIX (100ML),False,False,False,False,False,False,base_no_separada
Prácticas-Tomografías.xls,Practicas,121,3009084,XENETIX 300 (50ml),3009084 | 0 | XENETIX 300 (50ml) | XENETIX 300 (50ml) |  | Tomografia | TOMOGRAFIA HELIC.2 C/S/CONTRAS | Set de Farmacia | No |,XENETIX 300 (50ML),False,False,False,False,False,False,base_no_separada
Prácticas-mamografías.xls,Practicas,2,340611,MAMOGRAFIA - ADICIONAL TECNICA DE EKLUND,340611 | 0 | MAMOGRAFIA - ADICIONAL TECNICA DE EKLUND | MAMOGRAFIA - ADICIONAL TECNICA DE EKLUND |  | Mamografia | MAMOGRAFIA | Práctica | Sí | Unico,MAMOGRAFIA - ADICIONAL TECNICA DE EKLUND,False,False,False,False,False,False,base_no_separada
Prácticas-mamografías.xls,Practicas,3,345002,MAMOGRAFIA CON MAGNIFICACION BILATERAL,345002 | 0 | MAMOGRAFIA CON MAGNIFICACION BILATERAL | MAMOGRAFIA CON MAGNIFICACION BILATERAL |  | Mamografia | MAMOGRAFIA | Práctica | Sí | Unico,MAMOGRAFIA CON MAGNIFICACION BILATERAL,False,False,False,False,False,False,base_no_separada
Prácticas-mamografías.xls,Practicas,4,345001,MAMOGRAFIA CON MAGNIFICACION UNILATERAL,345001 | 0 | MAMOGRAFIA CON MAGNIFICACION UNILATERAL | MAMOGRAFIA CON MAGNIFICACION UNILATERAL |  | Mamografia | MAMOGRAFIA | Práctica | Sí | Unico,MAMOGRAFIA CON MAGNIFICACION UNILATERAL,False,False,False,False,False,False,base_no_separada
Prácticas-mamografías.xls,Practicas,5,340602,MAMOGRAFIA PROYECCION AXILAR,340602 | 0 | MAMOGRAFIA PROYECCION AXILAR | MAMOGRAFIA PROYECCION AXILAR |  | Mamografia | MAMOGRAFIA | Práctica | Sí | Unico,MAMOGRAFIA PROYECCION AXILAR,False,False,False,False,False,False,base_no_separada
Prácticas-mamografías.xls,Practicas,6,340601,MAMOGRAFIA SENOGRAFIA,340601 | 0 | MAMOGRAFIA SENOGRAFIA | MAMOGRAFIA SENOGRAFIA |  | Mamografia | MAMOGRAFIA | Práctica | Sí | Unico,MAMOGRAFIA SENOGRAFIA,False,False,False,False,False,False,base_no_separada
Prácticas-mamografías.xls,Practicas,7,341101,MARCACION MAMARIA PREQUIRURGICA,341101 | 0 | MARCACION MAMARIA PREQUIRURGICA | MARCACION MAMARIA PREQUIRURGICA |  | Mamografia | MAMOGRAFIA | Práctica | Sí | Unico,MARCACION MAMARIA PREQUIRURGICA,False,False,False,False,False,False,base_no_separada
Prácticas-radiología.xls,Practicas,2,340507,CISTOURETROGRAFIA MICCIONAL - CISTOURE,340507 | 0 | CISTOURETROGRAFIA MICCIONAL - CISTOURE | CISTOURETROGRAFIA MICCIONAL - CISTOURE |  | Radiologia | RX | Práctica | Sí | Unico,CISTOURETROGRAFIA MICCIONAL - CISTOURE,False,False,False,False,False,False,base_no_separada
Prácticas-radiología.xls,Practicas,3,340412,"COLON P/ENEMA, EVACUADO Y DOBLE CONTRAS-","340412 | 0 | COLON P/ENEMA, EVACUADO Y DOBLE CONTRAS- | COLON P/ENEMA, EVACUADO Y DOBLE CONTRAS- |  | Radiologia | RX | Práctica | Sí | Unico",COLON P/ENEMA EVACUADO Y DOBLE CONTRAS-,False,False,False,False,False,False,
Prácticas-radiología.xls,Practicas,4,340604,HISTEROSALPINGOGRAFIA C/PRUEBA DE COTTE,340604 | 0 | HISTEROSALPINGOGRAFIA C/PRUEBA DE COTTE | HISTEROSALPINGOGRAFIA C/PRUEBA DE COTTE |  | Radiologia | RX | Práctica | Sí | Unico,HISTEROSALPINGOGRAFIA C/PRUEBA DE COTTE,False,False,False,False,False,False,base_no_separada
Prácticas-radiología.xls,Practicas,5,900241,PUNCION BIOPSIA BAJO CONTROL MAMOGRAFICO,900241 | 0 | PUNCION BIOPSIA BAJO CONTROL MAMOGRAFICO | PUNCION BIOPSIA BAJO CONTROL MAMOGRAFICO |  | Radiologia | RX | Práctica | Sí | Unico,PUNCION BIOPSIA BAJO CONTROL MAMOGRAFICO,False,False,False,False,True,False,posible_material_o_insumo;base_no_separada
Prácticas-radiología.xls,Practicas,6,340103,RADIOSCOP.C/CIRCUITO CERRADO DE TV.,340103 | 0 | RADIOSCOP.C/CIRCUITO CERRADO DE TV. | RADIOSCOP.C/CIRCUITO CERRADO DE TV. |  | Radiologia | RX | Práctica | Sí | Unico,RADIOSCOP C/CIRCUITO CERRADO DE TV,False,False,False,False,False,False,
Prácticas-radiología.xls,Practicas,7,340422,RX ABDOMEN SUBSIGUIENTE,340422 | 0 | RX ABDOMEN SUBSIGUIENTE | RX ABDOMEN SUBSIGUIENTE |  | Radiologia | RX | Práctica Adicional | Sí | Unico,RX ABDOMEN SUBSIGUIENTE,False,False,False,False,False,False,base_no_separada
Prácticas-radiología.xls,Practicas,8,340234,RX BRAZOS + SUBSIGUIENTE (340213),340234 | 0 | RX BRAZOS + SUBSIGUIENTE (340213) | RX BRAZOS + SUBSIGUIENTE (340213) |  | Radiologia | RX | Práctica | Sí | Unico,RX BRAZOS + SUBSIGUIENTE (340213),False,False,False,False,False,False,base_no_separada
Prácticas-radiología.xls,Practicas,9,340213,"RX CODO,ANTEBRAZO,MUNECA,MANO, DEDOS, RODILLA, PIERNA, TOBILLO Y PIE (dos por placa)","340213 | 0 | RX CODO,ANTEBRAZO,MUNECA,MANO, DEDOS, RODILLA, PIERNA, TOBILLO Y PIE (dos por placa) | RX CODO,ANTEBRAZO,MUNECA,MANO, DEDOS, RODILLA, PIERNA, TOBILLO Y PIE (dos por placa) |  | Radiologia | RX | Práctica | Sí | Unico",RX CODO ANTEBRAZO MUNECA MANO DEDOS RODILLA PIERNA TOBILLO Y PIE (DOS POR PLACA),False,False,False,False,False,False,
Prácticas-radiología.xls,Practicas,10,340209,RX COLUMNA,340209 | 0 | RX COLUMNA | RX COLUMNA |  | Radiologia | RX | Práctica | Sí | Unico,RX COLUMNA,False,False,False,False,False,False,base_no_separada
Prácticas-radiología.xls,Practicas,11,340201,RX CRANEO,340201 | 0 | RX CRANEO | RX CRANEO |  | Radiologia | RX | Práctica | Sí | Unico,RX CRANEO,False,False,False,False,False,False,base_no_separada
Prácticas-radiología.xls,Practicas,12,340421,RX DE ABDOMEN,340421 | 0 | RX DE ABDOMEN | RX DE ABDOMEN |  | Radiologia | RX | Práctica | Sí | Unico,RX DE ABDOMEN,False,False,False,False,False,False,base_no_separada
Prácticas-radiología.xls,Practicas,13,340236,RX MANO + SUBSIGUIENTE (340213),340236 | 0 | RX MANO + SUBSIGUIENTE (340213) | RX MANO + SUBSIGUIENTE (340213) |  | Radiologia | RX | Práctica | Sí | Unico,RX MANO + SUBSIGUIENTE (340213),False,False,False,False,False,False,base_no_separada
Prácticas-radiología.xls,Practicas,14,340238,RX PIERNA + SUBSIGUIENTE (340213),340238 | 0 | RX PIERNA + SUBSIGUIENTE (340213) | RX PIERNA + SUBSIGUIENTE  (340213) |  | Radiologia | RX | Práctica | Sí | Unico,RX PIERNA + SUBSIGUIENTE (340213),False,False,False,False,False,False,base_no_separada
Prácticas-radiología.xls,Practicas,15,340240,RX RODILLA + SUBSIGUIENTE (340213),340240 | 0 | RX RODILLA + SUBSIGUIENTE (340213) | RX RODILLA + SUBSIGUIENTE  (340213) |  | Radiologia | RX | Práctica | Sí | Unico,RX RODILLA + SUBSIGUIENTE (340213),False,False,False,False,False,False,base_no_separada
Prácticas-radiología.xls,Practicas,16,340501,RX SIMPLE ARBOL URINARIO,340501 | 0 | RX SIMPLE ARBOL URINARIO | RX SIMPLE ARBOL URINARIO |  | Radiologia | RX | Práctica | Sí | Unico,RX SIMPLE ARBOL URINARIO,False,False,False,False,False,False,base_no_separada
Prácticas-radiología.xls,Practicas,17,340210,RX SUBSIG. COLUMNA (340210),340210 | 0 | RX SUBSIG. COLUMNA (340210) | RX SUBSIG. COLUMNA (340210) |  | Radiologia | RX | Práctica | Sí | Unico,RX SUBSIG COLUMNA (340210),False,False,False,False,False,False,
Prácticas-radiología.xls,Practicas,18,340202,RX SUBSIG. DE CRANEO,340202 | 0 | RX SUBSIG. DE CRANEO | RX SUBSIG. DE CRANEO |  | Radiologia | RX | Práctica Adicional | Sí | Unico,RX SUBSIG DE CRANEO,False,False,False,False,False,False,
Prácticas-radiología.xls,Practicas,19,340302,RX SUBSIG. DE TORAX,340302 | 0 | RX SUBSIG. DE TORAX | RX SUBSIG. DE TORAX |  | Radiologia | RX | Práctica Adicional | Sí | Unico,RX SUBSIG DE TORAX,False,False,False,False,False,False,
Prácticas-radiología.xls,Practicas,20,340212,RX SUBSIG.(de codigo 340211),340212 | 0 | RX SUBSIG.(de codigo 340211) | RX SUBSIG.(de codigo 340211) |  | Radiologia | RX | Práctica | Sí | Unico,RX SUBSIG (DE CODIGO 340211),False,False,False,False,False,False,
Prácticas-radiología.xls,Practicas,21,340237,RX TOBILLO + SUBSIGUIENTE (340213),340237 | 0 | RX TOBILLO + SUBSIGUIENTE (340213) | RX TOBILLO + SUBSIGUIENTE (340213) |  | Radiologia | RX | Práctica | Sí | Unico,RX TOBILLO + SUBSIGUIENTE (340213),False,False,False,False,False,False,base_no_separada
Prácticas-radiología.xls,Practicas,22,340249,RX. MUNECA + SUBSIGUIENTE (340213),340249 | 0 | RX. MUNECA + SUBSIGUIENTE (340213) | RX. MUNECA + SUBSIGUIENTE (340213) |  | Radiologia | RX | Práctica | Sí | Unico,RX MUNECA + SUBSIGUIENTE (340213),False,False,False,False,False,False,
Prácticas-radiología.xls,Practicas,23,340247,RX. PIE + SUBSIGUIENTE (340213),340247 | 0 | RX. PIE + SUBSIGUIENTE (340213) | RX. PIE + SUBSIGUIENTE (340213) |  | Radiologia | RX | Práctica | Sí | Unico,RX PIE + SUBSIGUIENTE (340213),False,False,False,False,False,False,
Prácticas-radiología.xls,Practicas,24,340301,RX. TORAX,340301 | 0 | RX. TORAX | RX. TORAX |  | Radiologia | RX | Práctica | Sí | Unico,RX TORAX,False,False,False,False,False,False,
